reviewId,region,category,asin,date,rating,title,review_text,initialTime
R1BJTWC2M55WIU,the United States,Mattress Toppers,B00MYJXBC4,2021-06-30,5,Comodidad, nuy c?modo ,2021-07-04
R1E31KJKE4GPHV,the United States,Bed Frames,B094Q8N9CF,2021-07-03,5,Definitely worth it, exactly as it says in the description. easy to put together and very nice. may buy another one for a different room ,2021-07-05
R1HO4SNW1W4BOT,the United States,Bed Frames,B0968GRH1M,2021-07-06,5,Very Sturdy..," a bit of putting together involved, but well worth it. at least i know how well it was assembled since i did it. very sturdy and good quality material. ",2021-07-12
R2RD0MQXHMKARF,the United States,Mattresses,B084KJSVT4,2021-06-10,5,"Comfortable, and not too hot."," i was worried this might be too hot in temperature since it has memory foam but it¡¯s not, i stay cool on this. it is a very comfortable mattress! worth the price and so much better than an air mattress. also it folds up nicely for storage and i bought a case with handles to carry it and store it. ",2021-06-13
R2SYSPMDMI6S3,the United States,Beds,B08H7ZTCX9,2021-06-27,1,Poor quality," built out of weak aluminum, and very poor quality. the supporting rods bend with the weight of the person on the bed. bought two sets, they are junk in less than a year. ",2021-07-04
R2W79DCGO56V8Y,the United States,Mattress Toppers,B01MEF3MOU,2021-07-16,5,Great night sleep in the travel trailer. Does not sleep hot.," made the stock mattress much more tolerable. my only issue is that it moves around quite a bit, but that is most likely a function of the underlying mattress. ",2021-07-18
R3B2SKIR57X4TF,the United States,Beds,B085NQ3RJ2,2021-06-02,5,Very easy to assemble as long as you follow directions step-by-step, the. directions were very easy. i¡¯ll follow it step-by-step never have an issue. it was very smooth. outcome was great! ,2021-06-13
R3JQZP7RHQBBYG,the United States,Bed Frames,B073WRLNS9,2021-07-07,5,It's a bed frame. Only mattress required, so far so good . took 5 minutes to setup . ( two screws with your hand. no squeak. fit a queen perfect. 14inch leaves plenty of space underneeth. ,2021-07-11
R3OKZHREJTB9UG,the United States,Mattresses,B08BF3SNGT,2021-07-06,5,Back pain relief, this was a gift to my daughter for her new home. she had back pain and this mattress is very comfortable. ,2021-07-18
R3UZEPCWAUAI7L,the United States,Mattresses,B0876Z38K9,2021-07-09,5,Very comfortable, so comfortable and soft. great night sleep! ,2021-07-18
R3VPO108ME1XSI,the United States,Bed Frames,B089NGX3S3,2021-06-18,5,Love it," a nice heavy bed frame. had my sister help with the head and foot board because it was late at night. only problem i ran into was the wrench they give you is useless. i used a adjustable wrench for the bolts. i gave it a 4 on stability because the poles wobble a bit. otherwise it is great. also, it was missing the bulb parts for the decoration at the top of the poles, which is fine because i didn't need them. ",2021-06-20
R4KGKR84M6Q9V,the United States,Bed Frames,B07D4BD47F,2021-07-12,5,Good frame, this frame is so much better that the one i got with my bed so far super sturdy and holding up ,2021-07-18
R5BET0OQUXGQO,the United States,Bed Frames,B08SGHVNZW,2021-06-05,4,"Good bed, great value"," overall, great bed and value for money.1). delivery: ships from los angles, i received within a few days.2). box: arrives in one box, weighs about 86lbs3). assembly: not difficult, just time consuming. took me about 2 hours. recommend to have power tools to accelerate process.4). hardest part to assemble was the side headboard pieces. rest was pretty straightforward5). try not to over tighten the screws during assembly- tighten at final steps. ",2021-06-08
RESZC9GA3MXI1,the United States,Mattresses,B01NH0QVM4,2021-07-08,3,Rock Hard definitely not medium feel," i bought this mattress cause it said it was a medium feel. it is definitely firm, i would even venture to say extra firm. it doesn't even move an inch when i sit or sleep on it. i've used it for 5 days now and it has left me with extreme back pain.on the positive side - amazon customer service is amazing. as it is unboxed, they refunded me and asked that i dispose of/donate it. ",2021-07-11
RG7WJ4NLPEGCS,the United States,Mattresses,B011397784,2021-07-17,5,Bought 3 for triple bunk bed.," kids are sleeping good on these, and they were very affordable. i would but again. ",2021-07-19
RH672RAH5FB07,the United States,Bed Frames,B0811V9DFY,2021-07-07,5,Great value, loved that design ,2021-07-11
RHQT38KFVWBXT,the United States,Mattresses,B08QN2RLPN,2021-06-21,4,Expect to wait a while," i ordered the mattress with prime delivery and it took three weeks to get here. if you can wait and don't need a mattress immediately, i highly recommend this bed. it's firm, yet not too firm. it's also great for temperature regulation. i don't feel myself burning up at all on this mattress.don't be fooled by the arbitrary dates they give you. you'll get the bed on the very last day estimated by amazon. ",2021-06-28
RK28OBP5CEV46,the United States,Mattresses,B00DJ8HX96,2021-07-04,5,Worth it!, worth purchasing if you have guests visiting every month or so. felt like sleeping on a mattress on the floor ,2021-07-11
RUNA5T02EQ2ED,the United States,Mattresses,B078KNTLGM,2021-06-07,5,Very good quality., mattress arrived on time and vacuum sealed in a box. easily unpackaged. very comfortable. ,2021-06-09
R1DK9WMTZE51RI,the United States,Mattress Toppers,B08RYDV9NQ,2021-06-23,5,Great, just what i needed on my bed!!! nice and fluffy ,2021-06-27
R1M4QC49VEI5QK,the United States,Mattresses,B08X46DSCM,2021-06-06,5,"Packed great, and expanded fast"," this shipped very fast. they rolled it wide vs long so it was much easier to get in the house and up the stairs. the box was super thick and protective, and the mattress itself was in a shrink wrap, which was in a separate bag. that resulted in absolutely no stains or dirt. it unpacked easy and took maybe 45 minutes to fully expand. the fabric is very soft and looks high quality. it's more soft than i thought it would be, but it's also very supportive. they did a great job with the whole thing all together. after getting my hands on it and laying down, i think it is well worth the price. ",2021-06-10
R1YLAJCTEEOO3Y,the United States,Bed Frames,B08R5QX8R5,2021-06-10,4,4 out of 5," i love that this has the little clips to place around the perimeter, to keep the mattress in place. i love how sturdy this thing is. it is sturdy enough for married folks. it does not squeak at all. the only thing i am not so certain about is the musty smell upon arrival. we wiped it down with a mold killer but who knows what has remained in the tubes. that is my only complaint. ",2021-06-13
R2785VT2GQXS5N,the United States,Mattress Toppers,B07VV93XCT,2021-06-23,4,Comfy, it doesn¡¯t cool as much as i was hoping for but it is very comfortable. ,2021-06-27
R2D1135XLT34RB,the United States,Mattress Toppers,B08KH7QP6B,2021-07-02,5,Comfortable, feels cool and comfortable ,2021-07-05
R2F3NDITTFZGE1,the United States,Bed Frames,B08P6X22FC,2021-07-08,4,Great guest bed," i left an earlier review that was not good. i had one part that was made wrong...after contacting the seller and several weeks of waiting, they sent me 2 replacements for that part. both were slightly bowed from shipping, but easily straightened out by hand. the bed seems sturdy enough after assymbly and looks decent considering the cheap price. my wife is happy so i am happy. thanks for correcting the one minor issue. we would buy this again for this price. ",2021-07-18
R2GQ4MCDQH53E0,the United States,Bed Frames,B0918CFD4H,2021-07-12,1,"Not made well at all, not a good bed for everyday use", this day bed had several screws misaligned and threads that were in at an angle and not straight which made assembly difficult and bed feel not sturdy. i didn¡¯t mind so much because of the price and since it¡¯s just for a guest room that won¡¯t be used much but do not feel this would be sturdy enough for everyday use with the issues it had d/t poor craftsmanship ,2021-07-18
R2HRBXT7QHMCWY,the United States,Bed Frames,B08ND7GYSC,2021-07-07,4,Good but damaged, easy to assemble. but came in damaged. some scruffs and dings. ,2021-07-11
R2V10YWC62M5L5,the United States,Beds,B08P1HHSTM,2021-06-24,1,Not good, bed frame is made of cheap materials. underlying supports have broken and i¡¯m in the market for a replacement already. frame is also lower and cheaper looking than in the photos. king size bed here. ,2021-06-28
R3ASTOL0X4AH5L,the United States,Mattresses,B06XW3WGGR,2021-07-16,5,So confortable, i ordered this mattress for my son who went away to college. he was sleeping on an air mattress and i was concerned about his health but didn¡¯t want to spend a lot on a mattress since he will be home again soon. i was nervous about ordering online but he swears this is the best mattress he has ever had and wishes he could bring it home with him. ,2021-07-18
R3BDNMWGC56M3N,the United States,Bed Frames,B08DCMWYHW,2021-07-11,5,Very good, easy to install ,2021-07-19
R3KB5HG84TC9YY,the United States,Mattress Toppers,B079M126ZD,2021-07-10,5,Good quality foam, nice ,2021-07-18
R3QYSIPB576OE8,the United States,Mattresses,B08X46SVV6,2021-06-10,5,"Great quality, Very comfortable and NO pains!! Kid love sleeping!"," ?i am impressed with this mattress.this is a great mattress! it's the goldilocks level of support, not too firm, not too soft. very comfortable!give you good support for your body. wake up refreshed & no pains!!i test it out for a week to make sure how this mattress is,and then i put it to my kid room, so that he can get a better sleep. moreover, it give a great support for his body. it is very important to choose a great quality mattress for child, since they are still growing. my kid slept very well the whole night. he doesn¡¯t feel too hot or uncomfortable sleeping on this mattress. this mattress not very soft, it is medium firm, give a great balance of the body and sleep on. it is a great buy of 2021. i am very happy with this mattress.also, i am very happy with the package, it is very compact and easy to get out from box and put on your room. due to covid pandemic, i don¡¯t want any open box mattress. this package is very easy and secure. the mattress doesn¡¯t have any odor smell. i use a towel to wipe all over the mattress to clean and make sure is safe to sleep with.when kid sleep good, mom sleep good. no more mid night week up moments. we all wake up refreshed and smile. win win ",2021-06-15
R7IL4QS8S5OGZ,the United States,Beds,B009HQKXGO,2021-06-20,5,Great price, price was very reasonable. came in 2 days. my son loves his new bed. ,2021-06-29
